Date,City,Country,Cause of Death
8/27/2017,Phnom Penh,Cambodia,Drowning
12/15/2017,Phnom Penh,Cambodia,Veh. Accid-Motorcy.
2/6/2018,Phnom Penh -  Phnom Penh Municipality,Cambodia,Drug-Related
2/25/2018,Phnom Penh -  Phnom Penh Municipality,Cambodia,Suicide
6/4/2018,Phnom Penh -  Phnom Penh Municipality,Cambodia,Drug-Related
8/11/2018,Khan Daun Penh -  Phnom Penh,Cambodia,Drug-Related
11/30/2018,Siem Reap -  Siem Reap Province,Cambodia,Drug-Related
12/9/2018,Kampot -  Kampot Province,Cambodia,Other Accident
12/18/2018,Daun Penh -  Phnom Penh,Cambodia,Drug-Related
3/14/2019,Phnom Penh -  Cambodia,Cambodia,Suicide
3/19/2019,Phnom Penh -  Cambodia,Cambodia,Drug-Related
4/18/2019,Phnom Penh -  Cambodia,Cambodia,Drug-Related
5/29/2019,Phnom Penh -  Cambodia,Cambodia,Drug-Related
12/4/2003,Cameroon,Cameroon,Other Accident
12/22/2003,Nkongsamba -  Cameroon,Cameroon,Veh. Accident-Auto
5/5/2007, mbanga-pongo -  Douala -  Littoral,Cameroon,Air Accident
5/5/2007, mbanga-pongo -  Douala -  Littoral,Cameroon,Air Accident
12/24/2007,Bonaberi Road -  Doaula -  Cameroon,Cameroon,Veh. Accid-Auto
12/25/2007,Littoral -  Cameroon,Cameroon,Veh. Accid-Pedestr.
12/23/2010,Littoral Region -  Cameroon,Cameroon,Homicide
10/31/2011,Yaounde -  Cameroon,Cameroon,Drowning
12/18/2011,Douala -  Littoral Region -  Cameroon,Cameroon,Drowning
8/14/2012,Bamenda -  Cameroon,Cameroon,Homicide
3/28/2014,Kumba - South West Region,Cameroon,Veh. Accid-Auto
12/5/2016,Buea -  South West Region,Cameroon,Veh. Accid-Auto
2/13/2017,Center Region,Cameroon,Veh. Accid-Auto
3/5/2017,Littoral Region,Cameroon,Homicide
10/30/2018,Bamenda -  Northwest Province,Cameroon,Homicide
11/24/2002,North Bay -  Ontario -  Canada,Canada,Natural Disaster
11/25/2002,Mississauga -  Ontario -  Canada,Canada,Natural Disaster
11/26/2002,Highway -  Lytton -  British Columbia -  Canada,Canada,Veh. Accident-Auto
11/26/2002,Highway -  Lytton -  British Columbia -  Canada,Canada,Veh. Accident-Auto
12/25/2002,Vancouver -  British Columbia -  Canada,Canada,Suicide
1/11/2003,Levis -  Quebec -  Canada,Canada,Veh. Accident-Other
1/20/2003,Selkirk Mountain Near Revelstoke -  British Columbia -  Canada,Canada,Other Accident
1/20/2003,Selkirk Mountain Near Revelstoke -  British Columbia -  Canada,Canada,Other Accident
1/20/2003,Selkirk Mountain Near Revelstoke -  British Columbia -  Canada,Canada,Other Accident
1/20/2003,Selkirk Mountain Range Near Revelstoke -  British Columbia -  Canada,Canada,Other Accident
3/15/2003,Lake Agnus -  Banff National Park -  Alberta -  Canada,Canada,Other Accident
3/17/2003,Kokanee Glacier Provincial Park -  British Columbia -  Canada,Canada,Natural Disaster
3/17/2003,Kokanee Glacier Provincial Park -  British Columbia -  Canada,Canada,Natural Disaster
5/16/2003,63 Miles Southeast Of Whitehorse -  Yukon Territory -  Canada,Canada,Veh. Accident-Auto
5/17/2003,Ste Agathe Des Monts -  Quebec -  Canada,Canada,Drowning
5/19/2003,Watson Lake -  Yukon Territory -  Canada,Canada,Veh. Accident-Motorcycle
6/18/2003,2 Kilometers South East Of Nimpo Lake -  British Columbia -  Canada,Canada,Air Accident
6/18/2003,2 Kilometers South Of Nimpo Lake -  British Columbia -  Canada,Canada,Air Accident
6/18/2003,Kilo 1176.8 Alaska Highway Near Smart River -  British Columbia -  Canada,Canada,Veh. Accident-Auto
6/27/2003,Tatshenshini River In The Yukon Territory -  Canada,Canada,Drowning
7/3/2003,Barnwell -  Alberta -  Canada,Canada,Other Accident
7/14/2003,Highway #1 -  1 Km. West Of Lake Louise -  Alberta -  Canada,Canada,Veh. Accident-Other
7/14/2003,Highway #1 -  1 Km. West Of Lake Louise -  Alberta -  Canada,Canada,Veh. Accident-Other
7/22/2003,Quartz Rd. In Whitehorse -  Yukon -  Canada,Canada,Veh. Accident-Pedestrian
7/26/2003,Km 1182 Of Alaska Highway -  British Columbia -  Canada,Canada,Veh. Accident-Auto
7/31/2003,Rutherford River -  British Columbia -  Canada,Canada,Drowning
8/18/2003,Manuels -  Newfoundland -  Canada,Canada,Suicide
9/17/2003,St. Anicet -  Quebec -  Canada,Canada,Air Accident
1/4/2004,Salt Spring Island -  British Columbia -  Canada,Canada,Suicide
1/8/2004,Albert Canyon-revelstoke -  British Columbia -  Canada,Canada,Natural Disaster
2/2/2004,Lady Bird Creek - 15 Km Nw Of Castlegar -  British Columbia -  Canada,Canada,Natural Disaster
2/11/2004,St. Michel Des Saints -  Quebec -  Canada,Canada,Other Accident
2/13/2004,Mount Wilson -  Banff National Park -  Alberta -  Canada,Canada,Natural Disaster
2/13/2004,Mount Wilson -  Banff National Park -  Alberta -  Canada,Canada,Natural Disaster
2/13/2004,Mount Wilson -  Banff National Park -  Alberta -  Canada,Canada,Natural Disaster
4/9/2004,Mount Vice President -  British Columbia -  Canada,Canada,Other Accident
4/11/2004,Saint-francois De Madawaska -  New Brunswick -  Canada,Canada,Homicide
4/19/2004,Montreal -  Quebec -  Canada,Canada,Suicide
5/20/2004,Fawcett Lake -  Kenora District East -  Ontario -  Canada,Canada,Air Accident
5/20/2004,Fawcett Lake -  Kenora District East -  Ontario -  Canada,Canada,Air Accident
5/20/2004,Fawcett Lake -  Kenora District East -  Ontario -  Canada,Canada,Air Accident
5/30/2004,Hwy 405 At Queenston - Lewiston Bridge -  Niagara Region -  Canada,Canada,Veh. Accident-Auto
7/9/2004,Rocky Lake -  Manitoba -  Canada,Canada,Other Accident
9/3/2004,Seton General Hosptal -  Jasper -  Alberta -  Canada,Canada,Veh. Accident-Auto
9/29/2004,Lorraine -  Quebec -  Canada,Canada,Homicide
9/29/2004,Lorraine -  Quebec -  Canada,Canada,Homicide
9/29/2004,Lorraine -  Quebec -  Canada,Canada,Suicide
11/5/2004,Halifax -  Nova Scotia -  Canada,Canada,Other Accident
1/24/2005,St. Georges -  Quebec -  Canada,Canada,Other Accident
2/2/2005,St Jean Sur Richelieu -  Quebec -  Canada,Canada,Veh. Accident-Auto
2/9/2005,Edmonton -  Alberta -  Canada,Canada,Veh. Accident-Auto
2/9/2005,Highway 28 Near Vilna -  Alberta -  Canada,Canada,Veh. Accident-Auto
5/19/2005,Sam Fprd Fiord -  Nunavut Territory -  Canada,Canada,Other Accident
5/25/2005,Grouse Mountain -  North Vancouver -  British Columbia -  Canada,Canada,Other Accident
7/8/2005,Route 431 -  Tablelands Mountain Area -  Newfoundland -  Canada,Canada,Veh. Accident-Auto
7/10/2005,Moose Jaw -  Saskatchewan -  Canada,Canada,Air Accident
7/18/2005,Invermere -  British Columbia -  Canada,Canada,Other Accident
7/31/2005,Chemin Du Lac Gerry -  Packington -  Quebec,Canada,Veh. Accident-Auto
8/9/2005,Sundre -  Alberta -  Canada,Canada,Air Accident
8/23/2005,Laval -  Quebec -  Canada,Canada,Other Accident
8/23/2005,Laval -  Quebec -  Canada,Canada,Other Accident
9/14/2005,Nursey Lake Outpost -  Nursey Township -  Ontario -  Canada,Canada,Other Accident
9/14/2005,Nursey Lake Outpost -  Nursey Township -  Ontario -  Canada,Canada,Other Accident
9/14/2005,Nursey Lake Outpost -  Nursey Township -  Ontario -  Canada,Canada,Other Accident
10/1/2005,Montreal -  Quebec -  Canada,Canada,Veh. Accident-Pedestrian
10/23/2005,Whitchurch-stoufville -  Ontario -  Canada,Canada,Drug-Related
12/4/2005,Blackcomb Mountain -  British Columbia -  Canada,Canada,Other Accident
4/24/2006,Ste. Foy -  Quebec -  Canada,Canada,Suicide
4/29/2006,Toronto -  Ontario -  Canada,Canada,Veh. Accident-Auto
7/8/2006,Beddeck -  Nova Scotia -  Canada,Canada,Other Accident
7/27/2006,Wildwood -  Aberta -  Canada,Canada,Veh. Accident-Auto
8/2/2006,Kitwanga -  British Columbia - canada,Canada,Veh. Accident-Auto
8/14/2006,Kenora -  Ontario -  Canada,Canada,Drowning
11/4/2006,Halifax -  Nova Scotia -  Canada,Canada,Homicide
2/4/2007,Bell Island -  Newfoundland And Labrador -  Canada,Canada,Drowning - Beach 
3/9/2007,Hall Mountain -  Revelstoke -  British Columbia,Canada,Other Accident
7/3/2007,North Bay -  Ontario -  Canada,Canada,Drowning-Lake
7/29/2007,Etobicoke -  Ontario -  Canada,Canada,Suicide
8/13/2007,Temiscamingue -  Quebec -  Canada,Canada,Drowning-Lake
9/23/2007,Calgary -  Alberta -  Canada,Canada,Homicide
11/25/2007,Caledon -  Ontario -  Canada,Canada,Veh. Accid-Auto
12/9/2007,Vancouver -  British Columbia -  Canada,Canada,Suicide
12/12/2007,Montreal -  Quebec -  Canada,Canada,Veh. Accid-Auto
5/7/2008,British Columbia -  Canada,Canada,Veh. Accid-Auto
5/24/2008,Lake Manitou -  Ontario -  Canada,Canada,Drowning-Lake
7/26/2008,Summerland -  British Columbia -  Canada,Canada,Drowning- LAKE
9/13/2008,Alberta -  Canada,Canada,Drowning-LAKE
10/22/2008,Ridgetown -  Ontario -  Canada,Canada,Other Accident
3/12/2009,Chilliwack -  British Columbia -  Canada,Canada,Veh. Accid-Auto
3/12/2009,Chilliwack -  British Columbia -  Canada,Canada,Veh. Accid-Auto
3/12/2009,Chilliwack -  British Columbia -  Canada,Canada,Veh. Accid-Auto
4/23/2009,Halifax -  Nova Scotia -  Canada,Canada,Suicide
7/9/2009,Red Lake -  Ontario -  Canada,Canada,Veh. Accid-Auto
7/16/2009,Alberta -  Canada,Canada,Veh. Accid-Motorcy.
7/16/2009,Alberta -  Canada,Canada,Veh. Accid-Motorcy.
7/19/2009,Sudbury -  Ontario -  Canada,Canada,Veh. Accid-Auto
7/27/2009,Alberta -  Canada,Canada,Other Accident
7/28/2009,Ontario -  Canada,Canada,Suicide
8/3/2009,Toronto -  Canada,Canada,Suicide
8/4/2009,Nahanni Butte - Fort Laird - NT -  Canada,Canada,Air Accident
8/9/2009,Sidney - British Columbia -  Canada,Canada,Maritime Accident
8/13/2009,Bella Coola - British Columbia -  Canada,Canada,Drowning
8/14/2009,Alberta -  Canada,Canada,Drug-Related
8/27/2009,British Columbia -  Canada,Canada,Drowning
9/16/2009,Yukon -  Canada,Canada,Suicide
10/9/2009,Montreal -  Canada,Canada,Drowning
11/29/2009,Saturna Island - British Columbia -  Canada,Canada,Air Accident
3/21/2010,Thousand Islands -  Ontario -  Canada,Canada,Suicide
6/1/2010,Montreal -  Canada,Canada,Suicide
6/19/2010,British Columbia -  Canada,Canada,Veh. Accid-Auto
6/19/2010,British Columbia -  Canada,Canada,Veh. Accid-Auto
7/3/2010,Toronto -  Ontario -  Canada,Canada,Drowning
7/9/2010,Montreal -  Quebec -  Canada,Canada,Drug-Related
7/11/2010,Ontario -  Canada,Canada,Veh. Accid-Motorcy.
7/11/2010,Savary Island - British Columbia -  Canada,Canada,Other Accident
7/28/2010,Quebec -  Canada,Canada,Veh. Accid-Other
8/14/2010,Ontario -  Canada,Canada,Veh. Accid-Auto
8/19/2010,London -  Ontario -  Canada,Canada,Veh. Accid-Motorcy.
8/28/2010,Gananoque -  Ontario -  Canada,Canada,Drowning
10/7/2010,Ontario -  Canada,Canada,Veh. Accid-Auto
10/20/2010,Mississauga -  Ontario -  Canada,Canada,Veh. Accid-Auto
11/7/2010,Canada,Canada,Suicide
2/4/2011,Vancouver - BC - Canada,Canada,Other Accident
2/17/2011,Toronto -  Ontario -  Canada,Canada,Suicide
2/24/2011,Calgary -  Alberta -  Canada,Canada,Suicide
4/1/2011,Calgary -  Alberta -  Canada,Canada,Other Accident
5/25/2011,Ontario -  Canada,Canada,Drowning
7/4/2011,Toronto - Ontario -  Canada,Canada,Suicide
7/18/2011,Calgary -  Alberta -  Canada,Canada,Veh. Accid-Motorcy.
7/20/2011,Boswell -  British Columbia -  Canada,Canada,Other Accident
7/22/2011,British Columbia -  Canada,Canada,Veh. Accid-Auto
7/22/2011,British Columbia -  Canada,Canada,Veh. Accid-Auto
7/22/2011,British Columbia -  Canada,Canada,Veh. Accid-Auto
7/22/2011,British Columbia -  Canada,Canada,Veh. Accid-Auto
8/16/2011,Ontario -  Canada,Canada,Veh. Accid-Other
8/29/2011,Ontario -  Canada,Canada,Air Accident
9/20/2011,Englehart - Ontario -  Canada,Canada,Drowning
1/6/2012,Golden -  British Columbia -  Canada,Canada,Other Accident
3/21/2012,Bonnington Mt. -  British Columbia -  Canada,Canada,Other Accident
5/4/2012,Morell -  Prince Edward Island -  Canada,Canada,Other Accident
6/1/2012,Calgary -  Alberta -  Canada,Canada,Vehicle Accident - Auto
8/13/2012,Naughton -  Ontario -  Canada,Canada,Drowning
9/1/2012,Montreal -  Quebec -  Canada,Canada,Suicide
9/2/2012,Stephenville -  Newfoundland -  Canada,Canada,Drowning
9/23/2012,Montreal -  Quebec -  Canada,Canada,Other Accident
9/26/2012,Kenora -  Ontario -  Canada,Canada,Drowning
10/16/2012,Surrey -  British Columbia -  Canada,Canada,Suicide
1/6/2013,British Columbia -  Canada,Canada,Veh. Accid-Auto
1/7/2013,British Columbia -  Canada,Canada,Other Accident
1/12/2013,British Columbia -  Canada,Canada,Homicide
2/4/2013,Yukon -  Canada,Canada,Other Accident
2/19/2013,Highway 3 -  Canada,Canada,Veh. Accid-Other
3/25/2013,British Columbia -  Canada,Canada,Other Accident
4/13/2013,British Columbia -  Canada,Canada,Air Accident
5/10/2013,Alberta -  Canada,Canada,Suicide
6/7/2013,Alberta -  Canada,Canada,Veh. Accid-Auto
6/10/2013,British Columbia -  Canada,Canada,Other Accident
6/20/2013,Highway 101 -  Canada,Canada,Veh. Accid-Auto
7/4/2013,Montreal -  Quebec -  Canada,Canada,Suicide
7/7/2013,British Columbia -  Canada,Canada,Veh. Accid- Other
8/20/2013,British Columbia -  Canada,Canada,Drowning
9/5/2013,Ontario -  Canada,Canada,Other Accident
9/9/2013,Alberta -  Canada,Canada,Other Accident
10/11/2013,Snake Island -  Near Nanaimo -  BC -  Canada,Canada,Maritime Accident
10/11/2013,Snake Island -  Near Nanaimo -  BC -  Canada,Canada,Maritime Accident
10/25/2013,Kingston -  Ontario -  Canada,Canada,Suicide
11/22/2013,British Columbia -  Canada,Canada,Veh. Accid-Auto
3/7/2014,FT.Vermilion -  Alberta,Canada,Other Accident
4/12/2014,Calgary - Alberta,Canada,Other Accident
4/18/2014,Calgary - Alberta,Canada,Other Accident
5/24/2014,Toronto -  Ontario,Canada,Veh. Accid-Train
5/26/2014,Houston -  British Columbia,Canada,Other Accident
5/30/2014,Whistler - British Columbia,Canada,Other Accident
7/6/2014,Calgary -  Alberta,Canada,Drowning
7/6/2014,Otonabee-South Monaghan - Ontario,Canada,Drowning
7/14/2014,Sydeny - Nova Scotia,Canada,Veh. Accid-Bus
7/22/2014,Rainy River -  Ontario,Canada,Other Accident
7/24/2014,Richmond - British Columbia,Canada,Suicide
8/26/2014,Toronto - Ontario,Canada,Drug-Related
9/2/2014,Baie Comeau - Quebec,Canada,Air Accident
9/27/2014,Niagra Falls -  Ontaria,Canada,Suicide
10/27/2014,Ontario,Canada,Other Accident
11/21/2014,Toronto -  Ontario,Canada,Veh. Accid-Pedestr.
1/30/2015,Rossland -  BC,Canada,Veh. Accid-Motorcy.
4/21/2015,Saanich -  British Columbia,Canada,Homicide
4/24/2015,Toronto -  Ontario,Canada,Suicide
5/8/2015,Surrey -  BC,Canada,Air Accident
6/13/2015,Montreal -  Quebec,Canada,Suicide
6/18/2015,Lac La Biche -  Alberta,Canada,Veh. Accid-Auto
7/6/2015,Toronto,Canada,Suicide
7/24/2015,New Westminster,Canada,Other Accident
7/27/2015,Dawson City ,Canada,Veh. Accid-Motorcy.
8/6/2015,Toronto,Canada,Suicide
8/7/2015,Yarmouth,Canada,Suicide
8/26/2015,Hamilton,Canada,Veh. Accid-Auto
9/1/2015,Vancouve,Canada,Suicide
9/10/2015,Westlock,Canada,Veh. Accid-Motorcy.
10/12/2015,Vancouver,Canada,Suicide
11/17/2015,Alberta,Canada,Veh. Accid-Auto
11/24/2015,BRAMPTON,Canada,Suicide
12/22/2015,Alberta,Canada,Suicide
12/28/2015,108 Mile Ranch,Canada,Veh. Accid-Auto
12/30/2015,Regina,Canada,Suicide
1/14/2016,Bellevue,Canada,Veh. Accid-Auto
1/20/2016,Vancouver,Canada,Drug-Related
2/7/2016,Winnipeg,Canada,Suicide
3/2/2016,Quebec City,Canada,Other Accident
4/22/2016,Montreal,Canada,Drowning
6/26/2016,Toronto,Canada,Drowning
7/12/2016,Dease Lake -  British Columbia,Canada,Veh. Accid-Auto
8/24/2016,Victoria -  British Columbia,Canada,Other Accident
8/25/2016,Yellowknife -  Northwest Territories,Canada,Drowning
9/16/2016,Melford -  Nova Scotia,Canada,Veh. Accid-Auto
11/5/2016,Toronto -  Ontario,Canada,Homicide
1/21/2017,British Columbia,Canada,Other Accident
3/14/2017,Lake Louise,Canada,Natural Disaster
3/23/2017,British Columbia,Canada,Other Accident
4/12/2017,Ontario,Canada,Veh. Accid-Auto
7/5/2017,Vancouver -  British Columbia,Canada,Suicide
7/20/2017,Halifax -  Nova Sotia,Canada,Other Accident
8/13/2017,Canada Place - Vancouver - BC,Canada,Veh. Accid-Bus
8/16/2017,Hanna -  Alberta,Canada,Veh. Accid-Auto
8/16/2017,Hanna -  Alberta,Canada,Veh. Accid-Auto
8/16/2017,Hanna -  Alberta,Canada,Veh. Accid-Auto
8/16/2017,Saskatoon -  Saskatchewan,Canada,Other Accident
1/13/2018,Kelowna -  British Columbia,Canada,Undetermined/Unknown
1/21/2018,Lethbridge -  Alberta,Canada,Suicide
1/31/2018,Ponoka -  Alberta,Canada,Undetermined/Unknown
6/1/2018,The Wolves -  New Brunswick,Canada,Drowning
6/9/2018,Ville Marie - Quebec,Canada,Homicide
6/26/2018,Montreal -  Quebec,Canada,Veh. Accid-Auto
7/11/2018,Quebec - Quebec Province,Canada,Other Accident
8/6/2018,Dogskin Lake -  Manitoba,Canada,Drowning
8/7/2018,Jasper -  Alberta,Canada,Veh. Accid-Auto
8/7/2018,Jasper -  Alberta,Canada,Veh. Accid-Auto
8/16/2018,Cherhill -  Alberta,Canada,Air Accident
8/17/2018,Lake of the Woods -  Ontario,Canada,Drowning
8/25/2018,St. John's -  Newfoundland and Labrador,Canada,Other Accident
9/15/2018,Barrio Lake -  Kemptville -  Nova Scotia,Canada,Drowning
3/23/2019,Whistler -  Canada,Canada,Other Accident
2/23/2003,Grand Cayman -  Cayman Islands,Cayman Islands,Drowning
2/23/2003,Salt Creek Dyke Road -  West Bay Road -  Grand Cayman -  Cayman Islands,Cayman Islands,Drowning
11/11/2003,Georgetown -  Grand Cayman -  Cayman Islands,Cayman Islands,Drowning
2/9/2004,Cayman Islands,Cayman Islands,Drowning
3/3/2004,West Bay -  Cayman Islands,Cayman Islands,Drowning
12/10/2004,Grand Cayman -  Cayman Islands,Cayman Islands,Veh. Accident-Auto
3/6/2005,Grand Cayman -  Cayman Islands,Cayman Islands,Veh. Accident-Auto
3/6/2005,Grand Cayman -  Cayman Islands,Cayman Islands,Veh. Accident-Auto
2/15/2006,George Town -  Grand Cayman -  Cayman Islands,Cayman Islands,Maritime Accident
2/15/2006,George Town -  Grand Cayman -  Cayman Islands,Cayman Islands,Maritime Accident
6/20/2006,George Town -  Grand Cayman -  Cayman Islands,Cayman Islands,Drowning
6/20/2006,George Town -  Grand Cayman -  Cayman Islands,Cayman Islands,Drowning
7/13/2006,Little Cayman -  Cayman Islands,Cayman Islands,Drowning
7/19/2006,George Town -  Cayman Islands,Cayman Islands,Drowning
9/27/2007,Grand Cayman -  Cayman Islands,Cayman Islands,Drowning
1/29/2008,Grand Cayman -  Cayman Islands,Cayman Islands,Drowning
2/3/2008,Negril -  Cayman Islands,Cayman Islands,Drug-Related
2/13/2008,Little Cayman -  Cayman Islands,Cayman Islands,Drowning
11/4/2008,Grand Cayman,Cayman Islands,Drowning
8/22/2014,George Town - Grand Cayman,Cayman Islands,Suicide
10/27/2014,Grand Cayman,Cayman Islands,Homicide
1/20/2016,George Town,Cayman Islands,Drowning
1/26/2016,George Town,Cayman Islands,Drowning
3/16/2016,Cayman Brac,Cayman Islands,Drowning
3/24/2016,George Town,Cayman Islands,Drowning
4/7/2016,George Town,Cayman Islands,Drowning
5/27/2016,Geroge Town,Cayman Islands,Drowning
6/1/2016,George Town,Cayman Islands,Drowning
2/5/2018,George Town -  Grand Cayman,Cayman Islands,Drowning
2/12/2018,George Town -  Grand Cayman,Cayman Islands,Drowning
2/12/2018,George Town -  Grand Cayman,Cayman Islands,Drowning
4/20/2018,George Town -  Grand Cayman  ,Cayman Islands,Drowning
5/10/2018,George Town -  Grand Cayman,Cayman Islands,Drowning
5/15/2018,George Town -  Grand Cayman,Cayman Islands,Drowning
5/19/2018,George Town -  Grand Cayman,Cayman Islands,Drowning
1/3/2019,George Town -  Cayman Islands,Cayman Islands,Drowning
4/29/2019,George Town -  Cayman Islands,Cayman Islands,Drowning
5/15/2019,Grand Cayman -  Cayman Islands,Cayman Islands,Drowning
10/7/2002,Gadjibian -  Chad,Chad,Veh. Accident-Auto
4/10/2003,Santiago -  Chile,Chad,Homicide
5/11/2003,San Pedro De Atacama -  Chile,Chile,Veh. Accident-Auto
8/20/2003,San Felipe -  Chile,Chile,Other Accident
1/28/2004,Manso River -  Llanada Grande -  Cochamo -  Chile,Chile,Drowning
9/28/2004,Santiago -  Chile,Chile,Suicide
2/18/2005,Torres Del Paine -  Chile,Chile,Other Accident
3/6/2006,Santiago -  Chile,Chile,Suicide
3/22/2006,Arica -  Chile,Chile,Veh-Accident-Bus
4/7/2006,Quillota -  Chile,Chile,Drowning
4/16/2006,Valdivia -  Chile,Chile,Suicide
1/13/2007,El Canelo -  El Cajon Del Maipo -  Santiago -  Chile,Chile,Veh. Accident-Auto
7/27/2007,Temuco -  Chile,Chile,Veh. Accid-Auto
8/3/2007,Cerro La Campana Limache -  Chile,Chile,Other Accident
2/18/2008,Santiago -  Chile,Chile,Veh. Accid-Pedestr.
8/29/2008,Putre -  Chile,Chile,Veh. Accid-Bus
8/29/2008,Putre -  Chile,Chile,Veh. Accid-Bus
11/4/2008,Santiago -  Chile,Chile,Homicide
12/19/2008,Santiago -  Chile,Chile,Other Accident
2/13/2009,Caldera -  Chile,Chile,Other Accident
3/12/2009,Sector Pajaritos -  Chile,Chile,Veh. Accid-Other
1/11/2011,Calama -  Chile,Chile,Veh. Accid-Motorcy.
7/19/2011,Santiago -  Chile,Chile,Other Accident
11/15/2011,Puerto Varas -  Chile,Chile,Drowning
10/28/2012,Santiago -  Chile,Chile,Other Accident
1/9/2013,Coyhaique -  Chile,Chile,Drowning
9/5/2014,Temuco,Chile,Homicide
9/20/2014,Santiago,Chile,Veh. Accid-Other
12/9/2014,San Fernando,Chile,Veh. Accid-Auto
12/23/2014,Santiago -  Santiago,Chile,Veh. Accid-Motorcy.
6/16/2015,Santa Cruz,Chile,Suicide
11/23/2016,Los Andes -  Los Andes,Chile,Air Accident
1/15/2017,Talcahuano,Chile,Veh. Accid-Auto
1/28/2017,Pucon,Chile,Drowning
4/28/2017,Province Of Llanquihue,Chile,Drowning
5/14/2017,Iquique,Chile,Veh. Accid-Auto
10/23/2017,San Jose De Maipo -  Cordillera,Chile,Other Accident
1/25/2018,Puerto Natales -  Ultima Esperanza,Chile,Other Accident
10/13/2018,Parque Nacional Laguna Del Laja -  Antuco,Chile,Drowning
10/13/2018,Parque Nacional Laguna Del Laja -  Antuco,Chile,Drowning
3/12/2019,Curico -  Chile,Chile,Other Accident
4/19/2019,Vina Del Mar -  Chile,Chile,Suicide
11/24/2002,Shanghai -  China,China,Other Accident
12/4/2002,Chongqing -  China,China,Veh. Accident-Auto
12/31/2002,Zhaoqing City -  Guangdong -  China,China,Other Accident
3/29/2003,Cao Xi Bei Rd. Shanghai  - china,China,Other Accident
4/2/2003,Donghai Road -  Qingdao City -  China,China,Veh. Accident-Auto
4/5/2003,Beijing -  China,China,Drug-Related
7/4/2003,Xicheng -  Beijing -  China,China,Suicide
9/6/2003,Zigui County -  Hubei Province -  China,China,Natural Disaster
9/14/2003,Chongqing -  China,China,Homicide
10/23/2003,Dulan County -  Qinghai Province -  China,China,Veh. Accident-Auto
1/22/2004,Nanning City -  Guangxi -  China,China,Other Accident
5/1/2004,Dalian City -  China,China,Veh. Accident-Auto
6/9/2004,Beijing -  China,China,Other Accident
6/13/2004,Shanghai -  China,China,Suicide
6/14/2004,Yang Jiang -  Guangdong -  China,China,Drowning
7/4/2004,Guangxi -  China,China,Veh. Accident 
7/15/2004,Sanmenxia City -  Henan Province -  China,China,Other Accident
7/21/2004,Hefei -  Anhui Province -  China,China,Suicide
7/24/2004,At 351 Km+700m Xi Cheng High Way To Wu Xi -  China,China,Veh. Accident - Auto
7/24/2004,At 351 Km+700m Xi Cheng High Way To Wu Xi -  China,China,Veh. Accident - Auto
8/5/2004,Huizhou -  Guangdong -  China,China,Other Accident
4/14/2005,Guangzhou City -  Guangdong Province -  China,China,Veh. Accident-Pedestrian
5/5/2005,Lanping Country -  Yunnan Province -  China,China,Veh. Accident-Motorcycle
5/9/2005,Ningde -  Fujian Province -  China,China,Veh. Accident-Auto
9/23/2005,No. 80 Zhongguancun Donglu -  Beijing -  China,China,Other Accident
10/21/2005,Jiangsu -  China,China,Veh. Accident-Auto
10/26/2005,Zhang Chang Highway -  Jiangxi -  Province -  China,China,Veh. Accident-Auto
